Model,auuc_mean,auuc_std,qini_mean,qini_std,lift_30_mean,lift_30_std,krcc_mean,krcc_std,latency_ms_mean,latency_ms_std
DragonNet + RERUM,-0.026993921117236853,0.14374695137494,-0.029382521665292212,0.14246877278583017,0.5464367747306824,0.3958444408323149,0.02437919594732734,0.07038643062518911,0.0012403710786634352,0.0002099899970999399,2.0765272200107576,0.5475915573158631
CFR-MMD,0.1500084153969919,0.13190121963409912,0.14761878456782346,0.13283855424258442,0.9589234590530396,0.4992426893819949,0.10031498279776045,0.04579162738885786,0.0006823247939490382,6.676055043555612e-05,208.6342495706346,0.07789663034122815
CFR-MMD + ZILN,0.05331237047661239,0.09595119610538431,0.05019059602291411,0.09515478735686317,0.7650461494922638,0.3061486440509833,0.040324184763681784,0.047275498100323006,0.0013155322536881535,0.00028052364913137265,2.09315559665362,0.5417016331045345
CFR-MMD + ZILN + Focal,0.004245530572060968,0.052915910440607616,0.0021318379044490132,0.0522913922290463,0.5646711945533752,0.20761178571780303,0.033682287676064945,0.036278472173748834,0.001354220202765248,0.000171289103041565,1.8161024418142104,0.013770900391339812
CFR-MMD + ZILN + Focal + WR,-0.03590676863611823,0.1346371751094784,-0.036532752539165735,0.13414934768218978,0.015869882702827454,0.34151494467007204,-0.00021021130367703013,0.06707531165665423,0.0011476793957590728,0.00011255620214401783,1.8220105138089924,0.015292621684472082
CFR-MMD + ZILN + Focal + GTI,-0.0658218635694499,0.10529368448260415,-0.0666194566845152,0.10506053415202929,0.37711451649665834,0.44072709147676425,0.034927743349066155,0.03924430376497253,0.0016650768622706175,0.00032963313628441124,1.977209465371238,0.5486254285525619
CFR-MMD + ZILN + Focal + GTI + WR,-0.10642426786094131,0.14086515400121985,-0.10695291959202984,0.14071610584166275,0.2714991271495819,0.4379170234022818,-0.02735970237637596,0.07405212129284856,0.0014745032047750377,0.0002025549395021454,1.8046867933538224,0.025105207145085583
CFR-MMD + UpliftRank,0.13733421453232805,0.13037837968784233,0.1348740973941301,0.13122904989394862,0.8975855469703674,0.5740632252272347,0.10405207542811785,0.05259673591674921,0.0009061808617127538,8.255629082482668e-05,208.61117250124616,0.0859411906552022
CFR-MMD + ZILN + UpliftRank,-0.06208276536834675,0.0950484971585136,-0.06445142001362336,0.09414595181542867,0.5186887443065643,0.2847924525845322,0.019648169980314094,0.05098639144617407,0.001243186035770676,0.0001000097650736745,2.167570076386134,0.5766602382561828
CFR-MMD + RespRank,0.1409272582718854,0.13792046283329187,0.13819345899337904,0.13837863972262102,0.9377588748931884,0.5655846404675796,0.0919928990141193,0.052933158249515715,0.0006322622337084293,0.0001272578835593772,208.60792706807456,0.08254945894361525
CFR-MMD + ZILN + RespRank,0.03220850787792606,0.11572185573076829,0.029768554282657882,0.11484554480825576,0.6235337793827057,0.4298110941320664,0.037273973149812754,0.04337425289748848,0.001200978959113216,0.00024059906022994847,1.8934108045366074,0.022608743151282116
CFR-MMD + RERUM,0.04801128853809648,0.1529293069856372,0.04609494042768761,0.15240507696822606,0.7111066401004791,0.6226828500603679,0.032995139602741266,0.06444974342314733,0.0013349724959839534,0.00018653358882316163,2.2811015122466616,0.6186460680910589
CFR-WASS,0.14437598425495293,0.02511796669784954,0.14205659387836883,0.025631616966498096,1.2342587471008302,0.25604416769145655,0.09802867098796275,0.024115418407493757,0.0006527312346040777,0.00010830025754424587,208.82619778845046,0.050414856268723114
CFR-WASS + ZILN,-0.032078088544617134,0.10268910631876624,-0.03194405921711062,0.10383233912285603,0.3528401732444763,0.43328590916212073,0.007063324069632673,0.04763447764221811,0.0009780209548670852,9.457741445883128e-05,2.951625284883711,0.8532396270366753
CFR-WASS + ZILN + Focal,-0.0016627810988729674,0.18610542154697682,-0.0016276496014537068,0.18643005038957416,0.5259191751480102,0.3854439556304182,0.008002882612367321,0.07494772897744886,0.0013303856226908127,0.0002731011814160526,1.8563058654467266,0.015589233329619872
CFR-WASS + ZILN + Focal + WR,-0.007033506626740538,0.17359780650186757,-0.007161600709211807,0.17321106466724695,0.48469823598861694,0.3885025123158868,0.011193354626321757,0.060655779565894415,0.0011317327022494577,0.00013226938876037273,1.8556378225485481,0.01619512281700118
CFR-WASS + ZILN + Focal + GTI,-0.10030967671974858,0.11961168149839846,-0.10285085469063382,0.11907974273894747,0.14884840846061706,0.27969773057854075,0.004614373318217599,0.0576117619775089,0.0013736194751792423,0.00020932998473570033,1.829446209139294,0.013375812991124336
CFR-WASS + ZILN + Focal + GTI + WR,-0.04384703529394331,0.17146205053854818,-0.046058186511493994,0.17058352404618776,0.5141426205635071,0.6129874484431407,-0.02770968767125722,0.08154559852850095,0.001491059427697373,0.00014613213279398354,1.8277120404773288,0.018106258506994433
CFR-WASS + UpliftRank,0.09661254205638148,0.18274022234013046,0.09443343158438455,0.18208874901945343,0.9689903795719147,0.7039792698552357,0.07115031161343824,0.07618243097492458,0.0009873746664556266,0.00013672423775669678,208.81832277509903,0.08516799694991627
CFR-WASS + ZILN + UpliftRank,-0.08411304515798668,0.16552705106934817,-0.08558303522327763,0.165981925048486,0.36195890307426454,0.3427660374825903,-0.015617137182183502,0.056285986820999924,0.001425606559587888,0.0002170251261600035,2.2331369280815125,0.5597543631812327
CFR-WASS + RespRank,0.02842774306763312,0.16003494499482573,0.028041357043600067,0.15828109276224825,0.7246671110391617,0.4373123252098294,-0.04724413645005105,0.21082621766126,0.0007019266835564122,0.00015041731647585696,208.86618993547228,0.05181952716686699
TARNet + UpliftRank + RespRank,0.17555784444276956,0.11546460800663723,0.17527814198715166,0.11772422866609279,0.8321362257003784,0.3525171057918773,0.13413100474979814,0.0420712825682792,0.000779581708334354,0.00016786559655312098,208.5660410457187,0.07266383830736091
DragonNet + UpliftRank + RespRank,0.1402165622777872,0.08632977452213744,0.13843925600609686,0.08633231903608353,0.8479155898094177,0.48597962508810827,0.1170770269154207,0.02813138305263629,0.000870945195097908,0.00012488691817036512,209.35353926552665,0.047348398157342014
